date	n_day	regime	inoculant	treatment	sample	root_tot_length	root_tot_area	shoot_height	shoot_side_area
22/06/25	12	NW	MIX1	NW_MIX1	4	742.5313569	673.953186	244.9955382	786.1079365
22/06/25	12	NW	MIX1	NW_MIX1	5	1017.901938	963.6540962	238.9944228	745.4215026
22/06/25	12	NW	MIX1	NW_MIX1	6	988.7115165	901.5604681	195.3363079	740.7052161
22/06/25	12	NW	MIXR	NW_MIXR	1	519.95439	444.7074122	305.7568321	696.0697384
22/06/25	12	NW	MIXR	NW_MIXR	2	818.9281642	743.2249675	272.7506972	856.4234816
22/06/25	12	NW	MIXR	NW_MIXR	3	717.2177879	612.5357607	196.0864473	624.671027
22/06/25	12	NW	MIXR	NW_MIXR	4	944.4697834	863.5240572	270.2002231	725.7439817
22/06/25	12	NW	MIXR	NW_MIXR	5	682.8962372	600.8842653	175.2325711	502.9727809
22/06/25	12	NW	MIXR	NW_MIXR	6	848.8027366	794.7204161	194.7361963	944.8369302
23/06/25	13	WW	NOI	WW_NOI	1	398.9737742	340.8192458	266.0744563	1169.6842
23/06/25	13	WW	NOI	WW_NOI	2	581.9840365	467.0741222	184.0842164	753.5678158
23/06/25	13	WW	NOI	WW_NOI	3	589.395667	468.7256177	268.0998327	1091.312605
23/06/25	13	WW	NOI	WW_NOI	4	654.1619156	547.763329	214.9149471	1070.145731
23/06/25	13	WW	NOI	WW_NOI	5	570.0114025	490.9102731	267.1246515	1172.798303
23/06/25	13	WW	NOI	WW_NOI	6	885.8608894	829.5968791	152.7283882	711.7982156
23/06/25	13	WW	MIX1	WW_MIX1	1	703.1927024	602.6527958	269.1500279	1384.241389
23/06/25	13	WW	MIX1	WW_MIX1	2	752.4515393	641.7555267	250.1715003	1048.662932
23/06/25	13	WW	MIX1	WW_MIX1	3	684.3785633	622.3537061	311.6079197	1158.920235
23/06/25	13	WW	MIX1	WW_MIX1	4	683.4663626	594.9674902	257.222811	1449.073405
23/06/25	13	WW	MIX1	WW_MIX1	5	545.9521095	443.810143	325.2604574	1266.898374
23/06/25	13	WW	MIX1	WW_MIX1	6	665.5644242	558.0494148	276.2013386	1178.552624
23/06/25	13	WW	MIXR	WW_MIXR	1	425.9977195	316.5279584	244.4704406	1244.964257
23/06/25	13	WW	MIXR	WW_MIXR	2	549.9429875	433.6671001	244.5454546	1066.309517
23/06/25	13	WW	MIXR	WW_MIXR	3	717.1037628	566.9310793	258.7230898	936.735749
23/06/25	13	WW	MIXR	WW_MIXR	4	661.6875713	570.0130039	241.6199108	764.9184959
23/06/25	13	WW	MIXR	WW_MIXR	5	677.1949829	525.3185956	222.866425	994.8431073
23/06/25	13	WW	MIXR	WW_MIXR	6	1002.736602	826.3979194	277.2515338	1148.223967
23/06/25	13	NW	NOI	NW_NOI	1	1006.157355	936.7230169	249.4963748	625.4157038
23/06/25	13	NW	NOI	NW_NOI	2	746.2941847	655.9037711	228.9425544	825.6209402
23/06/25	13	NW	NOI	NW_NOI	3	943.8996579	803.1339402	210.4891244	844.8471419
23/06/25	13	NW	NOI	NW_NOI	4	1029.418472	886.449935	242.7451199	907.8964464
23/06/25	13	NW	NOI	NW_NOI	5	892.2462942	821.716515	209.738985	678.4908522
23/06/25	13	NW	NOI	NW_NOI	6	521.5507412	473.3029909	258.3480201	796.9621654
23/06/25	13	NW	MIX1	NW_MIX1	1	719.6123147	660.793238	248.5211936	836.4751691
23/06/25	13	NW	MIX1	NW_MIX1	2	964.7662486	870.0910273	264.4241495	827.6744429
23/06/25	13	NW	MIX1	NW_MIX1	3	959.1790194	871.443433	256.5476855	926.8067246
23/06/25	13	NW	MIX1	NW_MIX1	4	740.3648803	678.153446	248.4461796	799.3541576
23/06/25	13	NW	MIX1	NW_MIX1	5	1018.129989	953.029909	244.020357	815.8273116
23/06/25	13	NW	MIX1	NW_MIX1	6	1003.192702	910	219.1157279	815.3985583
23/06/25	13	NW	MIXR	NW_MIXR	1	570.0114025	485.2275683	319.3343558	777.555436
23/06/25	13	NW	MIXR	NW_MIXR	2	828.7343216	739.1547464	254.9723927	923.7377535
23/06/25	13	NW	MIXR	NW_MIXR	3	762.3717218	648.0884265	225.7169549	715.2282422
23/06/25	13	NW	MIXR	NW_MIXR	4	940.8209806	850.0520156	242.7451199	843.4480521
23/06/25	13	NW	MIXR	NW_MIXR	5	691.9042189	604.4083225	204.9380926	546.2317347
23/06/25	13	NW	MIXR	NW_MIXR	6	898.5176739	830.3120936	231.9431121	968.0121756
24/06/25	14	WW	NOI	WW_NOI	1	411.8586089	347.7243173	266.1494702	1388.732016
24/06/25	14	WW	NOI	WW_NOI	2	581.7559863	466.7490247	188.1349693	877.5677903
24/06/25	14	WW	NOI	WW_NOI	3	634.2075257	498.3875163	281.3022867	1445.936736
24/06/25	14	WW	NOI	WW_NOI	4	687.5712657	577.1911573	210.4891244	1240.112575
24/06/25	14	WW	NOI	WW_NOI	5	579.7035348	500.260078	270.350251	1410.034287
24/06/25	14	WW	NOI	WW_NOI	6	892.4743444	833.7321196	208.0886782	1057.012339
24/06/25	14	WW	MIX1	WW_MIX1	1	752.9076397	632.8738622	272.9007251	1618.611496
24/06/25	14	WW	MIX1	WW_MIX1	2	811.5165336	677.6592978	247.3959844	1221.157164
24/06/25	14	WW	MIX1	WW_MIX1	3	717.4458381	648.0754226	315.6586726	1382.187887
24/06/25	14	WW	MIX1	WW_MIX1	4	718.1299886	614.7204161	253.5471277	1658.192197
24/06/25	14	WW	MIX1	WW_MIX1	5	576.2827822	460.2080624	327.2108199	1489.015162
24/06/25	14	WW	MIX1	WW_MIX1	6	720.6385405	594.8764629	303.5064138	1427.748569
24/06/25	14	WW	MIXR	WW_MIXR	1	513.7970353	372.2886866	240.7947574	1368.039027
24/06/25	14	WW	MIXR	WW_MIXR	2	598.4036488	465.4226268	243.7953151	1261.640505
24/06/25	14	WW	MIXR	WW_MIXR	3	801.368301	619.2717815	237.9442276	1092.756827
24/06/25	14	WW	MIXR	WW_MIXR	4	662.9418472	570.5851756	262.398773	1284.138771
24/06/25	14	WW	MIXR	WW_MIXR	5	724.5153934	561.7815345	264.4991634	1342.990806
24/06/25	14	WW	MIXR	WW_MIXR	6	1053.933865	858.5955787	285.8031233	1085.896774
24/06/25	14	NW	NOI	NW_NOI	1	1007.069555	928.1274382	237.6441718	894.0409443
24/06/25	14	NW	NOI	NW_NOI	2	762.8278221	665.1625488	245.7456776	1007.480047
24/06/25	14	NW	NOI	NW_NOI	3	960.2052452	805.8257477	260.2983826	1017.341374
24/06/25	14	NW	NOI	NW_NOI	4	1039.90878	887.4122237	212.289459	1015.513531
24/06/25	14	NW	NOI	NW_NOI	5	899.3158495	826.2418726	265.099275	820.1599768
24/06/25	14	NW	NOI	NW_NOI	6	567.3888255	513.4460338	262.8488567	925.1368433
24/06/25	14	NW	MIX1	NW_MIX1	1	739.5667047	671.4954486	261.6486336	970.8103552
24/06/25	14	NW	MIX1	NW_MIX1	2	961.345496	862.3927178	283.8527607	977.9412
24/06/25	14	NW	MIX1	NW_MIX1	3	960.8893957	867.1131339	264.0490798	1065.858197
24/06/25	14	NW	MIX1	NW_MIX1	4	753.1356899	681.4694408	251.896821	909.2504043
24/06/25	14	NW	MIX1	NW_MIX1	5	1021.892816	950.2080624	249.0462911	953.6376563
24/06/25	14	NW	MIX1	NW_MIX1	6	997.7194983	897.2821847	242.8951478	1051.889865
24/06/25	14	NW	MIXR	NW_MIXR	1	613.5689852	518.4525358	332.9118795	986.7644921
24/06/25	14	NW	MIXR	NW_MIXR	2	841.8472064	743.3029909	237.1940881	1142.063459
24/06/25	14	NW	MIXR	NW_MIXR	3	766.704675	659.5578674	255.3474624	835.3243049
24/06/25	14	NW	MIXR	NW_MIXR	4	953.9338655	851.1053316	215.2900167	1146.734614
24/06/25	14	NW	MIXR	NW_MIXR	5	694.2987457	595.5006502	234.6436141	702.3430766
24/06/25	14	NW	MIXR	NW_MIXR	6	918.3580388	842.756827	269.1500279	1188.504214
25/06/25	15	WW	NOI	WW_NOI	1	405.5872292	337.0351105	266.2244842	904.2407602
25/06/25	15	WW	NOI	WW_NOI	2	584.2645382	465.526658	192.1857222	1431.291425
25/06/25	15	WW	NOI	WW_NOI	3	621.5507412	481.5344603	294.5047407	1245.235049
25/06/25	15	WW	NOI	WW_NOI	4	687.5712657	569.336801	206.0633018	1449.366763
25/06/25	15	WW	NOI	WW_NOI	5	581.299886	495.2795839	273.5758506	1038.959568
25/06/25	15	WW	NOI	WW_NOI	6	906.3854048	826.2678804	263.4489682	1434.202435
25/06/25	15	WW	MIX1	WW_MIX1	1	723.3751425	617.0351105	276.6514223	1644.065904
25/06/25	15	WW	MIX1	WW_MIX1	2	803.6488027	664.2652796	244.6204685	1260.873262
25/06/25	15	WW	MIX1	WW_MIX1	3	714.3671608	642.8218466	319.7094255	1325.41192
25/06/25	15	WW	MIX1	WW_MIX1	4	723.0330673	612.9388817	249.8714445	1710.454971
25/06/25	15	WW	MIX1	WW_MIX1	5	572.7480046	455.4356307	329.1611825	1509.753283
25/06/25	15	WW	MIX1	WW_MIX1	6	712.4287343	589.0507152	330.8114891	1430.501616
25/06/25	15	WW	MIXR	WW_MIXR	1	512.3147092	368.816645	237.1190742	1408.928554
25/06/25	15	WW	MIXR	WW_MIXR	2	598.5176739	464.5123537	243.0451757	1277.820301
25/06/25	15	WW	MIXR	WW_MIXR	3	790.5359179	615.8907672	217.1653654	1343.870879
25/06/25	15	WW	MIXR	WW_MIXR	4	681.4139111	575.9947984	283.1776353	1398.209721
25/06/25	15	WW	MIXR	WW_MIXR	5	711.0604333	549.4278283	306.1319018	988.705165
25/06/25	15	WW	MIXR	WW_MIXR	6	1058.380844	854.5773732	294.3547129	1110.651637
25/06/25	15	NW	NOI	NW_NOI	1	1002.736602	920.0390117	225.7919688	935.9233742
25/06/25	15	NW	NOI	NW_NOI	2	749.8289624	650.7802341	262.5488008	1010.503887
25/06/25	15	NW	NOI	NW_NOI	3	958.2668187	795.0975293	310.1076408	1014.159573
25/06/25	15	NW	NOI	NW_NOI	4	1028.278221	872.3927178	181.8337981	970.0882444
25/06/25	15	NW	NOI	NW_NOI	5	883.9224629	807.7373212	320.459565	777.0589847
25/06/25	15	NW	NOI	NW_NOI	6	595.7810718	527.1521456	267.3496933	911.1910772
25/06/25	15	NW	MIX1	NW_MIX1	1	735.9179019	662.1716515	274.7760737	1004.343378
25/06/25	15	NW	MIX1	NW_MIX1	2	951.7673888	845.2405722	303.281372	896.2524088
25/06/25	15	NW	MIX1	NW_MIX1	3	956.3283922	858.9856957	271.5504742	1066.332083
25/06/25	15	NW	MIX1	NW_MIX1	4	760.0912201	677.8543563	255.3474624	922.3386637
25/06/25	15	NW	MIX1	NW_MIX1	5	1029.874572	948.7776333	254.0722253	952.7350177
25/06/25	15	NW	MIX1	NW_MIX1	6	992.7023945	885.9427828	266.6745678	979.3177238
25/06/25	15	NW	MIXR	NW_MIXR	1	616.6476625	515.0845254	346.4894032	1180.718956
25/06/25	15	NW	MIXR	NW_MIXR	2	839.1106043	738.3745124	219.4157836	799.0608
25/06/25	15	NW	MIXR	NW_MIXR	3	769.4412771	651.4694408	284.97797	1038.77904
25/06/25	15	NW	MIXR	NW_MIXR	4	952.4515393	844.4993498	187.8349135	890.7688794
25/06/25	15	NW	MIXR	NW_MIXR	5	693.27252	588.6085826	264.3491356	644.4613778
25/06/25	15	NW	MIXR	NW_MIXR	6	905.2451539	821.4174252	306.3569437	1228.942422
