date	n_day	regime	inoculant	treatment	shoot_side_area	shoot_height	shootA_rootA
21/06/25	11	WW	MIX1	WW_MIX1	1049.452741	252.6469604	0.55032708
21/06/25	11	WW	MIX1	WW_MIX1	772.2298684	231.1929727	0.734434355
21/06/25	11	WW	MIX1	WW_MIX1	959.7079007	277.7016174	0.607819315
21/06/25	11	WW	MIX1	WW_MIX1	1161.018869	260.8984942	0.463159847
21/06/25	11	WW	MIX1	WW_MIX1	998.250568	315.208589	0.416801989
21/06/25	11	WW	MIX1	WW_MIX1	975.4589439	233.8934746	0.557851514
21/06/25	11	WW	MIXR	WW_MIXR	1033.85966	242.595092	0.263006271
21/06/25	11	WW	MIXR	WW_MIXR	846.652419	236.4439487	0.417785514
21/06/25	11	WW	MIXR	WW_MIXR	776.0209504	207.6385945	0.650345076
21/06/25	11	WW	MIXR	WW_MIXR	587.6628454	262.8488567	0.876850718
21/06/25	11	WW	MIXR	WW_MIXR	867.571068	228.192415	0.500642909
21/06/25	11	WW	MIXR	WW_MIXR	883.4800729	230.2928054	0.846722457
21/06/25	11	NW	NOI	NW_NOI	505.5227349	175.6826548	1.709157957
21/06/25	11	NW	NOI	NW_NOI	723.2391596	220.6910206	0.861353926
21/06/25	11	NW	NOI	NW_NOI	641.9114238	220.8410485	1.047363654
21/06/25	11	NW	NOI	NW_NOI	670.6153306	190.8354713	1.248043475
21/06/25	11	NW	NOI	NW_NOI	605.8510127	186.9347462	1.277850891
21/06/25	11	NW	NOI	NW_NOI	689.9092302	218.5906302	0.597485358
21/06/25	11	NW	MIX1	NW_MIX1	710.6022195	192.485778	0.847245618
21/06/25	11	NW	MIX1	NW_MIX1	701.8917573	216.4902398	1.096961144
21/06/25	11	NW	MIX1	NW_MIX1	736.5305126	228.6424986	1.163999565
21/06/25	11	NW	MIX1	NW_MIX1	733.145618	224.2916899	0.891769825
21/06/25	11	NW	MIX1	NW_MIX1	663.3265241	200.7373118	1.410375778
21/06/25	11	NW	MIX1	NW_MIX1	680.9731082	183.334077	1.249149462
21/06/25	11	NW	MIXR	NW_MIXR	634.3969577	224.8918015	0.629249169
21/06/25	11	NW	MIXR	NW_MIXR	773.3807325	244.2453988	0.958586598
21/06/25	11	NW	MIXR	NW_MIXR	601.9922328	242.8951478	0.963986015
21/06/25	11	NW	MIXR	NW_MIXR	699.3869352	262.398773	1.205607245
21/06/25	11	NW	MIXR	NW_MIXR	435.8616027	133.3747909	1.341766385
21/06/25	11	NW	MIXR	NW_MIXR	883.9539582	248.5962075	0.869512009
22/06/25	12	WW	NOI	WW_NOI	1047.67003	265.9994423	0.320719113
22/06/25	12	WW	NOI	WW_NOI	711.9336114	180.0334635	0.645323975
22/06/25	12	WW	NOI	WW_NOI	943.5055383	254.8973787	0.460722689
22/06/25	12	WW	NOI	WW_NOI	982.1610353	219.3407697	0.516098735
22/06/25	12	WW	NOI	WW_NOI	1093.343542	263.8990519	0.442838169
22/06/25	12	WW	NOI	WW_NOI	570.4675805	97.36809816	1.429689793
22/06/25	12	WW	MIX1	WW_MIX1	1124.258913	265.3993307	0.527890007
22/06/25	12	WW	MIX1	WW_MIX1	960.15922	252.9470162	0.631830622
22/06/25	12	WW	MIX1	WW_MIX1	973.6762327	307.5571668	0.614044324
22/06/25	12	WW	MIX1	WW_MIX1	1314.309466	260.8984942	0.436992442
22/06/25	12	WW	MIX1	WW_MIX1	1139.739165	323.3100948	0.389202276
22/06/25	12	WW	MIX1	WW_MIX1	998.7018873	248.8962633	0.550181037
22/06/25	12	WW	MIXR	WW_MIXR	1083.933535	248.1461238	0.271527068
22/06/25	12	WW	MIXR	WW_MIXR	949.7788764	245.295594	0.409471807
22/06/25	12	WW	MIXR	WW_MIXR	738.6968452	279.501952	0.717550128
22/06/25	12	WW	MIXR	WW_MIXR	873.6638784	220.8410485	0.61804202
22/06/25	12	WW	MIXR	WW_MIXR	915.0724231	181.2336866	0.519390129
22/06/25	12	WW	MIXR	WW_MIXR	1015.355569	268.6999442	0.772442989
22/06/25	12	NW	NOI	NW_NOI	553.0692219	214.989961	1.653734023
22/06/25	12	NW	NOI	NW_NOI	739.6446157	219.6408254	0.884356107
22/06/25	12	NW	NOI	NW_NOI	707.8717378	244.9955382	1.057787158
22/06/25	12	NW	NOI	NW_NOI	700.4249696	182.4339097	1.262803852
22/06/25	12	NW	NOI	NW_NOI	639.9933169	192.3357501	1.250195923
22/06/25	12	NW	NOI	NW_NOI	730.0315149	239.8945901	0.607719101
22/06/25	12	NW	MIX1	NW_MIX1	813.2547917	235.3937535	0.782611975
22/06/25	12	NW	MIX1	NW_MIX1	787.8003838	244.9955382	1.068521356
22/06/25	12	NW	MIX1	NW_MIX1	807.0717174	249.0462911	1.089733203
22/06/25	12	NW	MIX1	NW_MIX1	786.1079365	244.9955382	0.85732907
22/06/25	12	NW	MIX1	NW_MIX1	745.4215026	238.9944228	1.292764016
22/06/25	12	NW	MIX1	NW_MIX1	740.7052161	195.3363079	1.217165005
22/06/25	12	NW	MIXR	NW_MIXR	696.0697384	305.7568321	0.638883416
22/06/25	12	NW	MIXR	NW_MIXR	856.4234816	272.7506972	0.867824136
22/06/25	12	NW	MIXR	NW_MIXR	624.671027	196.0864473	0.980573349
22/06/25	12	NW	MIXR	NW_MIXR	725.7439817	270.2002231	1.189846667
22/06/25	12	NW	MIXR	NW_MIXR	502.9727809	175.2325711	1.194665573
22/06/25	12	NW	MIXR	NW_MIXR	944.8369302	194.7361963	0.841119129
23/06/25	13	WW	NOI	WW_NOI	1169.6842	266.0744563	0.291377148
23/06/25	13	WW	NOI	WW_NOI	753.5678158	184.0842164	0.619816973
23/06/25	13	WW	NOI	WW_NOI	1091.312605	268.0998327	0.42950628
23/06/25	13	WW	NOI	WW_NOI	1070.145731	214.9149471	0.511858631
23/06/25	13	WW	NOI	WW_NOI	1172.798303	267.1246515	0.418580306
23/06/25	13	WW	NOI	WW_NOI	711.7982156	152.7283882	1.165494463
23/06/25	13	WW	MIX1	WW_MIX1	1384.241389	269.1500279	0.435366837
23/06/25	13	WW	MIX1	WW_MIX1	1048.662932	250.1715003	0.611975028
23/06/25	13	WW	MIX1	WW_MIX1	1158.920235	311.6079197	0.537011683
23/06/25	13	WW	MIX1	WW_MIX1	1449.073405	257.222811	0.410584783
23/06/25	13	WW	MIX1	WW_MIX1	1266.898374	325.2604574	0.350312347
23/06/25	13	WW	MIX1	WW_MIX1	1178.552624	276.2013386	0.473504028
23/06/25	13	WW	MIXR	WW_MIXR	1244.964257	244.4704406	0.254246623
23/06/25	13	WW	MIXR	WW_MIXR	1066.309517	244.5454546	0.406699081
23/06/25	13	WW	MIXR	WW_MIXR	936.735749	258.7230898	0.60521986
23/06/25	13	WW	MIXR	WW_MIXR	764.9184959	241.6199108	0.745194432
23/06/25	13	WW	MIXR	WW_MIXR	994.8431073	222.866425	0.52804165
23/06/25	13	WW	MIXR	WW_MIXR	1148.223967	277.2515338	0.719718403
23/06/25	13	NW	NOI	NW_NOI	625.4157038	249.4963748	1.497760628
23/06/25	13	NW	NOI	NW_NOI	825.6209402	228.9425544	0.794436938
23/06/25	13	NW	NOI	NW_NOI	844.8471419	210.4891244	0.950626332
23/06/25	13	NW	NOI	NW_NOI	907.8964464	242.7451199	0.9763778
23/06/25	13	NW	NOI	NW_NOI	678.4908522	209.738985	1.211094464
23/06/25	13	NW	NOI	NW_NOI	796.9621654	258.3480201	0.59388389
23/06/25	13	NW	MIX1	NW_MIX1	836.4751691	248.5211936	0.789973525
23/06/25	13	NW	MIX1	NW_MIX1	827.6744429	264.4241495	1.051247909
23/06/25	13	NW	MIX1	NW_MIX1	926.8067246	256.5476855	0.940264469
23/06/25	13	NW	MIX1	NW_MIX1	799.3541576	248.4461796	0.848376705
23/06/25	13	NW	MIX1	NW_MIX1	815.8273116	244.020357	1.168176029
23/06/25	13	NW	MIX1	NW_MIX1	815.3985583	219.1157279	1.116018652
23/06/25	13	NW	MIXR	NW_MIXR	777.555436	319.3343558	0.62404241
23/06/25	13	NW	MIXR	NW_MIXR	923.7377535	254.9723927	0.800178128
23/06/25	13	NW	MIXR	NW_MIXR	715.2282422	225.7169549	0.906128125
23/06/25	13	NW	MIXR	NW_MIXR	843.4480521	242.7451199	1.007829721
23/06/25	13	NW	MIXR	NW_MIXR	546.2317347	204.9380926	1.106505323
23/06/25	13	NW	MIXR	NW_MIXR	968.0121756	231.9431121	0.857749639
24/06/25	14	WW	NOI	WW_NOI	1388.732016	266.1494702	0.25038979
24/06/25	14	WW	NOI	WW_NOI	877.5677903	188.1349693	0.531866632
24/06/25	14	WW	NOI	WW_NOI	1445.936736	281.3022867	0.344681412
24/06/25	14	WW	NOI	WW_NOI	1240.112575	210.4891244	0.465434485
24/06/25	14	WW	NOI	WW_NOI	1410.034287	270.350251	0.354785754
24/06/25	14	WW	NOI	WW_NOI	1057.012339	208.0886782	0.788762902
24/06/25	14	WW	MIX1	WW_MIX1	1618.611496	272.9007251	0.390998003
24/06/25	14	WW	MIX1	WW_MIX1	1221.157164	247.3959844	0.554932091
24/06/25	14	WW	MIX1	WW_MIX1	1382.187887	315.6586726	0.468876503
24/06/25	14	WW	MIX1	WW_MIX1	1658.192197	253.5471277	0.370717229
24/06/25	14	WW	MIX1	WW_MIX1	1489.015162	327.2108199	0.309068755
24/06/25	14	WW	MIX1	WW_MIX1	1427.748569	303.5064138	0.416653517
24/06/25	14	WW	MIXR	WW_MIXR	1368.039027	240.7947574	0.272133089
24/06/25	14	WW	MIXR	WW_MIXR	1261.640505	243.7953151	0.36890273
24/06/25	14	WW	MIXR	WW_MIXR	1092.756827	237.9442276	0.566705937
24/06/25	14	WW	MIXR	WW_MIXR	1284.138771	262.398773	0.444332956
24/06/25	14	WW	MIXR	WW_MIXR	1342.990806	264.4991634	0.418306314
24/06/25	14	WW	MIXR	WW_MIXR	1085.896774	285.8031233	0.790678819
24/06/25	14	NW	NOI	NW_NOI	894.0409443	237.6441718	1.038126323
24/06/25	14	NW	NOI	NW_NOI	1007.480047	245.7456776	0.660224042
24/06/25	14	NW	NOI	NW_NOI	1017.341374	260.2983826	0.792089822
24/06/25	14	NW	NOI	NW_NOI	1015.513531	212.289459	0.873855637
24/06/25	14	NW	NOI	NW_NOI	820.1599768	265.099275	1.0074155
24/06/25	14	NW	NOI	NW_NOI	925.1368433	262.8488567	0.554994688
24/06/25	14	NW	MIX1	NW_MIX1	970.8103552	261.6486336	0.691685503
24/06/25	14	NW	MIX1	NW_MIX1	977.9412	283.8527607	0.881845164
24/06/25	14	NW	MIX1	NW_MIX1	1065.858197	264.0490798	0.813535174
24/06/25	14	NW	MIX1	NW_MIX1	909.2504043	251.896821	0.749484892
24/06/25	14	NW	MIX1	NW_MIX1	953.6376563	249.0462911	0.996403672
24/06/25	14	NW	MIX1	NW_MIX1	1051.889865	242.8951478	0.853019137
24/06/25	14	NW	MIXR	NW_MIXR	986.7644921	332.9118795	0.525406558
24/06/25	14	NW	MIXR	NW_MIXR	1142.063459	237.1940881	0.650842109
24/06/25	14	NW	MIXR	NW_MIXR	835.3243049	255.3474624	0.789582996
24/06/25	14	NW	MIXR	NW_MIXR	1146.734614	215.2900167	0.742199041
24/06/25	14	NW	MIXR	NW_MIXR	702.3430766	234.6436141	0.847877156
24/06/25	14	NW	MIXR	NW_MIXR	1188.504214	269.1500279	0.709090314
25/06/25	15	WW	NOI	WW_NOI	904.2407602	266.2244842	0.372727182
25/06/25	15	WW	NOI	WW_NOI	1431.291425	192.1857222	0.325249387
25/06/25	15	WW	NOI	WW_NOI	1245.235049	294.5047407	0.38670166
25/06/25	15	WW	NOI	WW_NOI	1449.366763	206.0633018	0.392817619
25/06/25	15	WW	NOI	WW_NOI	1038.959568	273.5758506	0.476707274
25/06/25	15	WW	NOI	WW_NOI	1434.202435	263.4489682	0.576116635
25/06/25	15	WW	MIX1	WW_MIX1	1644.065904	276.6514223	0.375310448
25/06/25	15	WW	MIX1	WW_MIX1	1260.873262	244.6204685	0.526829539
25/06/25	15	WW	MIX1	WW_MIX1	1325.41192	319.7094255	0.484997786
25/06/25	15	WW	MIX1	WW_MIX1	1710.454971	249.8714445	0.358348447
25/06/25	15	WW	MIX1	WW_MIX1	1509.753283	329.1611825	0.301662289
25/06/25	15	WW	MIX1	WW_MIX1	1430.501616	330.8114891	0.411779133
25/06/25	15	WW	MIXR	WW_MIXR	1408.928554	237.1190742	0.261771006
25/06/25	15	WW	MIXR	WW_MIXR	1277.820301	243.0451757	0.36351931
25/06/25	15	WW	MIXR	WW_MIXR	1343.870879	217.1653654	0.458296088
25/06/25	15	WW	MIXR	WW_MIXR	1398.209721	283.1776353	0.411951648
25/06/25	15	WW	MIXR	WW_MIXR	988.705165	306.1319018	0.555704418
25/06/25	15	WW	MIXR	WW_MIXR	1110.651637	294.3547129	0.769437819
25/06/25	15	NW	NOI	NW_NOI	935.9233742	225.7919688	0.983028138
25/06/25	15	NW	NOI	NW_NOI	1010.503887	262.5488008	0.644015568
25/06/25	15	NW	NOI	NW_NOI	1014.159573	310.1076408	0.783996474
25/06/25	15	NW	NOI	NW_NOI	970.0882444	181.8337981	0.899292124
25/06/25	15	NW	NOI	NW_NOI	777.0589847	320.459565	1.039480062
25/06/25	15	NW	NOI	NW_NOI	911.1910772	267.3496933	0.578530847
25/06/25	15	NW	MIX1	NW_MIX1	1004.343378	274.7760737	0.659308027
25/06/25	15	NW	MIX1	NW_MIX1	896.2524088	303.281372	0.943083181
25/06/25	15	NW	MIX1	NW_MIX1	1066.332083	271.5504742	0.805551769
25/06/25	15	NW	MIX1	NW_MIX1	922.3386637	255.3474624	0.734930003
25/06/25	15	NW	MIX1	NW_MIX1	952.7350177	254.0722253	0.99584629
25/06/25	15	NW	MIX1	NW_MIX1	979.3177238	266.6745678	0.904653068
25/06/25	15	NW	MIXR	NW_MIXR	1180.718956	346.4894032	0.436246511
25/06/25	15	NW	MIXR	NW_MIXR	799.0608	219.4157836	0.924052978
25/06/25	15	NW	MIXR	NW_MIXR	1038.77904	284.97797	0.627149197
25/06/25	15	NW	MIXR	NW_MIXR	890.7688794	187.8349135	0.948056639
25/06/25	15	NW	MIXR	NW_MIXR	644.4613778	264.3491356	0.913334147
25/06/25	15	NW	MIXR	NW_MIXR	1228.942422	306.3569437	0.668393743
